FuelTime,FuelLevel,Lat,Lng,Address,Speed,VehicleID,TimeGapMinutes,SegmentID,DeltaFuel,RollingStd,QualityFlag,QualityReason,FuelPct,DeltaPct,AbsDeltaFuel,DeltaOverNoise,RollingStd12,RollingStdPct,DistanceMeters,GpsSpeedKmh,MotionSpeedKmh,HasGPS,capacity_est,noise_sigma_liters,flat_jitter_threshold,spike_threshold,event_threshold,PrevMedian3,FutureMedian3,FutureMedian5,ReturnToPrevLevel,LocalRange5,LocalRange7,PeakReversalFlag,ValleyReversalFlag,TransientScore,AI_State_Raw,AI_State,AI_State_Confidence,CleanFuelRealtime,RoadGradePct,SlopeSuspect,ElevationMSmoothed,CleanFuelTerrainAware,TerrainAdjustmentL
2026-08-24 00:00:00,410.8,105.948402,20.603369,"Phường Hà Nam, Tỉnh Ninh Bình",69,2026-08-27T00-48_export,2.0,0,0.0,0.0,0,VALID,0.712023808079425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1,576.947,1.153894,2.884735,6.923364,20.193145,410.8,410.8,410.8,0.0,0.0,0.0,0,0,0.0,STABLE_JITTER,STABLE_JITTER,0.995597235285281,410.8,,0,5.0,410.8,0.0
2026-08-24 00:02:00,410.1,105.950134,20.584507,"Cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",53,2026-08-27T00-48_export,2.0,0,-0.6999999999999886,0.4949747468305953,0,VALID,0.7108105250568943,-0.0012132830225306,0.6999999999999886,-0.6066415112653231,0.4949747468305953,0.0008579206527299,0.0,0.0,53.0,1,576.947,1.153894,2.884735,6.923364,20.193145,410.8,410.8,410.8,0.0,0.6999999999999886,0.6999999999999886,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8423571907401426,410.7003430531733,-0.0237519229964122,0,4.5,410.70034305317324,-5.684341886080802e-14
2026-08-24 00:04:00,410.8,105.9505,20.571003,"Trạm nghỉ cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",21,2026-08-27T00-48_export,2.0,0,0.6999999999999886,0.4041451884327314,0,VALID,0.712023808079425,0.0012132830225306,0.6999999999999886,0.6066415112653231,0.4041451884327314,0.0007004892796612,0.0,0.0,21.0,1,576.947,1.153894,2.884735,6.923364,20.193145,410.4500000000001,410.4500000000001,410.4500000000001,0.0,0.6999999999999886,0.6999999999999886,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9700624442368778,410.7132185607724,-0.0332876273958254,0,4.0,410.7132185607724,0.0
2026-08-24 00:06:00,410.2,105.950882,20.573166,"Phường Hà Nam, Tỉnh Ninh Bình",0,2026-08-27T00-48_export,2.0,0,-0.6000000000000227,0.3774917217635461,0,VALID,0.7109838512029701,-0.0010399568764548,0.6000000000000227,-0.5199784382274479,0.3774917217635461,0.0006542918530879,0.0,0.0,0.0,1,576.947,1.153894,2.884735,6.923364,20.193145,410.8,410.8,410.8,0.0,0.6999999999999886,0.6999999999999886,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9930928361896814,410.6211321862151,0.0,0,4.0,410.62113218621505,-5.684341886080802e-14
2026-08-24 00:08:00,405.8,105.951103,20.570801,"Cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",18,2026-08-27T00-48_export,2.0,0,-4.399999999999977,2.116128540519225,0,VALID,0.7033575007756345,-0.0076263504273355,4.399999999999977,-3.813175213667787,2.116128540519225,0.0036678040452922,0.0,0.0,18.0,1,576.947,1.153894,2.884735,6.923364,20.193145,410.2,410.2,410.2,0.0,5.0,5.0,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9537022971901358,408.9796208420076,-0.3788158697505158,0,3.0,408.9796208420076,0.0
2026-08-24 00:10:00,405.8,105.94854,20.553131,"Cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",68,2026-08-27T00-48_export,2.0,0,0.0,2.4318031718596598,0,VALID,0.7033575007756345,0.0,0.0,0.0,2.4318031718596598,0.0042149507179336,0.0,0.0,68.0,1,576.947,1.153894,2.884735,6.923364,20.193145,410.2,410.2,410.2,0.0,5.0,5.0,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9852252601875064,408.25988673284434,0.050432438693811,0,4.0,408.25988673284434,0.0
2026-08-24 00:12:00,406.3,105.948219,20.531677,"Cao tốc Cầu Giẽ - Ninh Bình, Phường Phủ Lý, Tỉnh Ninh Bình",73,2026-08-27T00-48_export,2.0,0,0.5,2.4302655155744817,0,VALID,0.7042241315060136,0.000866630730379,0.5,0.4333153651895234,2.4302655155744817,0.0042122855575546,0.0,0.0,73.0,1,576.947,1.153894,2.884735,6.923364,20.193145,405.8,405.8,405.8,0.0,5.0,5.0,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9825996687123292,407.9817666283817,0.0,0,4.0,407.98176662838165,-5.684341886080802e-14
2026-08-24 00:14:00,405.1,105.949364,20.511265,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Liêm Hà, Tỉnh Ninh Bình",77,2026-08-27T00-48_export,2.0,0,-1.1999999999999886,2.558145254448455,0,VALID,0.7021442177531039,-0.0020799137529096,1.1999999999999886,-1.0399568764548466,2.558145254448455,0.0044339345805567,0.0,0.0,77.0,1,576.947,1.153894,2.884735,6.923364,20.193145,405.8,405.8,405.8,0.0,5.099999999999966,5.699999999999989,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9358728563662296,407.3789050283376,0.0,0,4.0,407.3789050283376,0.0
2026-08-24 00:16:00,404.5,105.955452,20.490204,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Liêm Hà, Tỉnh Ninh Bình",73,2026-08-27T00-48_export,2.0,0,-0.6000000000000227,2.6788264428870936,0,VALID,0.701104260876649,-0.0010399568764548,0.6000000000000227,-0.5199784382274479,2.6788264428870936,0.0046431066335158,0.0,0.0,73.0,1,576.947,1.153894,2.884735,6.923364,20.193145,405.8,405.8,405.8,0.0,1.8000000000000114,6.300000000000011,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8841075504335365,406.7762375338054,0.0,0,4.0,406.7762375338054,0.0
2026-08-24 00:18:00,404.2,105.961525,20.470554,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Thanh Bình, Tỉnh Ninh Bình",62,2026-08-27T00-48_export,2.0,0,-0.3000000000000113,2.758904774644384,0,VALID,0.7005842824384215,-0.0005199784382274,0.3000000000000113,-0.2599892191137239,2.758904774644384,0.0047819033197926,0.0,0.0,62.0,1,576.947,1.153894,2.884735,6.923364,20.193145,405.1,405.1,405.1,0.0,2.1000000000000227,6.0,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9454054761283648,406.2911125425428,0.0,0,4.0,406.2911125425428,0.0
2026-08-24 00:20:00,403.0,105.966187,20.450834,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Thanh Bình, Tỉnh Ninh Bình",64,2026-08-27T00-48_export,2.0,0,-1.1999999999999886,2.928915405836347,0,VALID,0.6985043686855118,-0.0020799137529096,1.1999999999999886,-1.0399568764548466,2.928915405836347,0.0050765761947567,0.0,0.0,64.0,1,576.947,1.153894,2.884735,6.923364,20.193145,404.5,404.5,404.5,0.0,3.300000000000012,3.300000000000012,0,0,1.0,CONSUMPTION,CONSUMPTION,0.954291340312564,405.5057014607026,0.0,0,4.0,405.5057014607026,0.0
2026-08-24 00:22:00,403.0,105.970375,20.431801,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Thanh Bình, Tỉnh Ninh Bình",64,2026-08-27T00-48_export,2.0,0,0.0,3.017926239635232,0,VALID,0.6985043686855118,0.0,0.0,0.0,3.017926239635232,0.0052308552425703,0.0,0.0,64.0,1,576.947,1.153894,2.884735,6.923364,20.193145,404.2,404.2,404.2,0.0,2.1000000000000227,3.300000000000012,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9921514570100988,405.0472338513326,0.0,0,4.0,405.0472338513326,0.0
2026-08-24 00:24:00,400.5,105.974197,20.41094,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Tân Minh, Tỉnh Ninh Bình",69,2026-08-27T00-48_export,2.0,0,-2.5,3.185228691661237,0,VALID,0.6941712150336166,-0.0043331536518952,2.5,-2.166576825947617,3.185228691661237,0.0055208341349573,0.0,0.0,69.0,1,576.947,1.153894,2.884735,6.923364,20.193145,403.0,403.0,403.0,0.0,4.0,5.800000000000011,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9452700206256612,403.59085155628594,0.0,0,4.0,403.59085155628594,0.0
2026-08-24 00:26:00,400.1,105.977303,20.392122,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Tân Minh, Tỉnh Ninh Bình",70,2026-08-27T00-48_export,2.0,0,-0.3999999999999772,3.2581250417807737,0,VALID,0.6934779104493134,-0.0006933045843031,0.3999999999999772,-0.3466522921515991,3.2581250417807737,0.0056471825692494,0.0,0.0,70.0,1,576.947,1.153894,2.884735,6.923364,20.193145,403.0,403.0,403.0,0.0,4.099999999999966,5.0,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9774040058910894,402.7288937934127,-0.0472286901977714,0,3.0,402.7288937934127,0.0
2026-08-24 00:28:00,399.2,105.979942,20.370806,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Phong Doanh, Tỉnh Ninh Bình",70,2026-08-27T00-48_export,2.0,0,-0.9000000000000341,3.077816522383177,0,VALID,0.691917975134631,-0.0015599353146823,0.9000000000000341,-0.7799676573411718,3.077816522383177,0.0053346607615312,0.0,0.0,70.0,1,576.947,1.153894,2.884735,6.923364,20.193145,400.5,400.5,400.5,0.0,3.8000000000000114,5.300000000000011,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8559991612969221,401.84651478836366,0.0,0,3.0,401.84651478836366,0.0
2026-08-24 00:30:00,398.2,105.982651,20.349663,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Phong Doanh, Tỉnh Ninh Bình",72,2026-08-27T00-48_export,2.0,0,-1.0,2.8091166518385964,0,VALID,0.690184713673873,-0.001733261460758,1.0,-0.8666307303790469,2.8091166518385964,0.0048689336314056,0.0,0.0,72.0,1,576.947,1.153894,2.884735,6.923364,20.193145,400.1,400.1,400.1,0.0,4.800000000000011,6.0,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8320039238779215,400.9054115860504,0.0,0,3.0,400.9054115860504,0.0
2026-08-24 00:32:00,397.0,105.991302,20.330616,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",72,2026-08-27T00-48_export,2.0,0,-1.1999999999999886,3.134401010874379,0,VALID,0.6881047999209633,-0.0020799137529096,1.1999999999999886,-1.0399568764548466,3.134401010874379,0.0054327364747097,0.0,0.0,72.0,1,576.947,1.153894,2.884735,6.923364,20.193145,399.2,399.2,399.2,0.0,3.5,6.0,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9338908001685664,399.8319686348151,0.0,0,3.0,399.8319686348151,0.0
2026-08-24 00:34:00,395.8,106.002937,20.312078,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",70,2026-08-27T00-48_export,2.0,0,-1.1999999999999886,3.418787220727082,0,VALID,0.6860248861680536,-0.0020799137529096,1.1999999999999886,-1.0399568764548466,3.418787220727082,0.0059256521322185,0.0,0.0,70.0,1,576.947,1.153894,2.884735,6.923364,20.193145,398.2,398.2,398.2,0.0,4.300000000000011,7.199999999999989,0,0,1.0,CONSUMPTION,CONSUMPTION,0.935128360283346,398.6941056515125,0.0,0,3.0,398.69410565151253,5.684341886080802e-14
2026-08-24 00:36:00,395.8,106.01075,20.294136,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",46,2026-08-27T00-48_export,2.0,0,0.0,3.396611502213725,0,VALID,0.6860248861680536,0.0,0.0,0.0,3.396611502213725,0.0058872158139547,0.0,0.0,46.0,1,576.947,1.153894,2.884735,6.923364,20.193145,397.0,397.0,397.0,0.0,3.3999999999999773,4.699999999999989,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9788828710129716,398.0988577237894,0.0,0,3.0,398.0988577237894,0.0
2026-08-24 00:38:00,389.8,106.014275,20.285833,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",54,2026-08-27T00-48_export,2.0,0,-6.0,4.2826199146473805,0,VALID,0.6756253174035051,-0.0103995687645485,6.0,-5.199784382274282,4.2826199146473805,0.0074229000491334,0.0,0.0,54.0,1,576.947,1.153894,2.884735,6.923364,20.193145,395.8,395.8,395.8,0.0,8.399999999999977,10.300000000000011,0,0,1.0,CONSUMPTION,CONSUMPTION,0.7783513462465731,394.2557027065576,0.0,0,3.0,394.25570270655754,-5.684341886080802e-14
2026-08-24 00:40:00,393.5,106.0215,20.266485,"Cao tốc Cầu Giẽ - Ninh Bình, Xã Yên Đồng, Tỉnh Ninh Bình",70,2026-08-27T00-48_export,2.0,0,3.6999999999999886,4.235662089134874,0,VALID,0.6820383848083099,0.0064130674048049,3.6999999999999886,3.206533702402464,4.235662089134874,0.0073415098598915,0.0,0.0,70.0,1,576.947,1.153894,2.884735,6.923364,20.193145,395.8,395.8,395.8,0.0,7.199999999999989,9.399999999999975,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.5978168284440298,394.1878661129671,0.0438679498300938,0,4.0,394.1878661129671,0.0
2026-08-24 00:42:00,390.6,106.016953,20.24745,"Cao tốc Cầu Giẽ - Ninh Bình, Phường Đông Hoa Lư, Tỉnh Ninh Bình",59,2026-08-27T00-48_export,2.0,0,-2.8999999999999773,4.343743323518003,0,VALID,0.6770119265721115,-0.0050264582361984,2.8999999999999773,-2.513229118099217,4.343743323518003,0.007528842898079,0.0,0.0,59.0,1,576.947,1.153894,2.884735,6.923364,20.193145,393.5,393.5,393.5,0.0,6.0,8.399999999999977,0,0,1.0,CONSUMPTION,CONSUMPTION,0.8896153185147753,394.1602812167373,-0.0461022088557936,0,3.0,394.1602812167373,0.0
2026-08-24 00:44:00,392.0,106.010391,20.228762,"Cao tốc Cao Bồ - Mai Sơn, Phường Đông Hoa Lư, Tỉnh Ninh Bình",66,2026-08-27T00-48_export,2.0,0,1.3999999999999773,4.167505976073381,0,VALID,0.6794384926171728,0.0024265660450612,1.3999999999999773,1.213283022530646,4.167505976073381,0.007223377495807,0.0,0.0,66.0,1,576.947,1.153894,2.884735,6.923364,20.193145,390.6,390.6,390.6,0.0,6.0,7.199999999999989,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8246871821367482,393.77570850514655,0.0,0,3.0,393.77570850514655,0.0
2026-08-24 00:46:00,390.7,105.995239,20.216396,"Cao tốc Cao Bồ - Mai Sơn, Phường Đông Hoa Lư, Tỉnh Ninh Bình",57,2026-08-27T00-48_export,2.0,0,-1.3000000000000114,3.869539162915237,0,VALID,0.6771852527181873,-0.0022532398989855,1.3000000000000114,-1.126619949492771,3.869539162915237,0.0067069231019751,0.0,0.0,57.0,1,576.947,1.153894,2.884735,6.923364,20.193145,392.0,392.0,392.0,0.0,3.6999999999999886,6.0,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9129865860684028,393.0351837535172,0.0,0,3.0,393.0351837535172,0.0
2026-08-24 00:48:00,393.3,105.99192,20.213366,"Phường Đông Hoa Lư, Tỉnh Ninh Bình",0,2026-08-27T00-48_export,2.0,0,2.6000000000000227,3.5273820664092645,0,VALID,0.6816917325161583,0.004506479797971,2.6000000000000227,2.253239898985542,3.5273820664092645,0.0061138753930764,0.0,0.0,0.0,1,576.947,1.153894,2.884735,6.923364,20.193145,390.7,390.7,390.7,0.0,2.8999999999999773,6.0,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.763267742327789,393.0552704740293,0.0,0,3.0,393.0552704740293,0.0
2026-08-24 00:50:00,389.7,105.991631,20.212946,"Phường Đông Hoa Lư, Tỉnh Ninh Bình",0,2026-08-27T00-48_export,2.0,0,-3.6000000000000227,3.343922574136496,0,VALID,0.6754519912574292,-0.0062397412587291,3.6000000000000227,-3.1198706293645886,3.343922574136496,0.0057958921255097,0.0,0.0,0.0,1,576.947,1.153894,2.884735,6.923364,20.193145,392.0,392.0,392.0,0.0,3.6000000000000227,3.8000000000000114,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8469965055656183,392.8145757113093,-1.7988220679762923,0,2.0,392.8145757113093,0.0
2026-08-24 00:52:00,388.2,105.990776,20.211777,"Phường Đông Hoa Lư, Tỉnh Ninh Bình",11,2026-08-27T00-48_export,2.0,0,-1.5,3.234988642198456,0,VALID,0.6728520990662921,-0.0025998921911371,1.5,-1.2999460955685704,3.234988642198456,0.0056070811395127,0.0,0.0,11.0,1,576.947,1.153894,2.884735,6.923364,20.193145,390.7,390.7,390.7,0.0,5.100000000000023,5.300000000000011,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9583706543019958,391.350726369427,0.0,0,2.0,391.350726369427,0.0
2026-08-24 00:54:00,389.8,105.989571,20.208538,"Cao tốc Cao Bồ - Mai Sơn, Phường Đông Hoa Lư, Tỉnh Ninh Bình",0,2026-08-27T00-48_export,2.0,0,1.6000000000000227,2.8679524952748072,0,VALID,0.6756253174035051,0.0027732183372129,1.6000000000000227,1.3866091686064947,2.8679524952748072,0.0049709115313448,0.0,0.0,0.0,1,576.947,1.153894,2.884735,6.923364,20.193145,389.7,389.7,389.7,0.0,5.100000000000023,5.100000000000023,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.968554225342936,391.2462323026778,0.0,0,2.0,391.2462323026778,0.0
2026-08-24 00:56:00,388.8,105.9767,20.197903,"Cao tốc Cao Bồ - Mai Sơn, Phường Nam Hoa Lư, Tỉnh Ninh Bình",66,2026-08-27T00-48_export,2.0,0,-1.0,2.578230541917112,0,VALID,0.6738920559427469,-0.001733261460758,1.0,-0.8666307303790469,2.578230541917112,0.0044687476352543,0.0,0.0,66.0,1,576.947,1.153894,2.884735,6.923364,20.193145,389.7,389.7,389.7,0.0,5.100000000000023,5.100000000000023,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8558166521526459,390.8380785188121,0.0,0,2.0,390.8380785188121,0.0
2026-08-24 00:58:00,387.6,105.960579,20.188307,"Cao tốc Cao Bồ - Mai Sơn, Phường Yên Thắng, Tỉnh Ninh Bình",52,2026-08-27T00-48_export,2.0,0,-1.1999999999999886,2.4165464964900703,0,VALID,0.6718121421898372,-0.0020799137529096,1.1999999999999886,-1.0399568764548466,2.4165464964900703,0.0041885069104962,0.0,0.0,52.0,1,576.947,1.153894,2.884735,6.923364,20.193145,388.8,388.8,388.8,0.0,2.1999999999999886,5.699999999999989,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9366823345450008,390.1073819801471,0.0,0,2.0,390.1073819801471,0.0
2026-08-24 01:00:00,387.6,105.944489,20.182842,"Cao tốc Cao Bồ - Mai Sơn, Phường Nam Hoa Lư, Tỉnh Ninh Bình",62,2026-08-27T00-48_export,2.0,0,0.0,2.0033305601759235,0,VALID,0.6718121421898372,0.0,0.0,0.0,2.0033305601759235,0.0034722956531118,0.0,0.0,62.0,1,576.947,1.153894,2.884735,6.923364,20.193145,388.8,388.8,388.8,0.0,2.1999999999999886,5.699999999999989,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.9623428981211112,389.6602235477717,0.0,0,2.0,389.66022354777164,-5.684341886080802e-14
2026-08-24 01:02:00,386.1,105.924896,20.179623,"Cao tốc Mai Sơn - Quốc lộ 45, Phường Yên Sơn, Tỉnh Ninh Bình",67,2026-08-27T00-48_export,2.0,0,-1.5,2.3191397307860746,0,VALID,0.6692122499987001,-0.0025998921911371,1.5,-1.2999460955685704,2.3191397307860746,0.0040196755174844,0.0,0.0,67.0,1,576.947,1.153894,2.884735,6.923364,20.193145,387.6,387.6,387.6,0.0,3.6999999999999886,3.6999999999999886,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9603507363036504,388.7598284668413,0.0481700902316929,0,3.0,388.7598284668413,0.0
2026-08-24 01:04:00,384.8,105.905296,20.176878,"Cao tốc Mai Sơn - Quốc lộ 45, Phường Yên Sơn, Tỉnh Ninh Bình",52,2026-08-27T00-48_export,2.0,0,-1.3000000000000114,2.4233710555192927,0,VALID,0.6669590100997146,-0.0022532398989855,1.3000000000000114,-1.126619949492771,2.4233710555192927,0.0042003356556482,0.0,0.0,52.0,1,576.947,1.153894,2.884735,6.923364,20.193145,387.6,387.6,387.6,0.0,4.0,5.0,0,0,1.0,CONSUMPTION,CONSUMPTION,0.958928081784184,387.655352437568,0.4351394071210648,0,12.0,387.655352437568,0.0
2026-08-24 01:06:00,380.0,105.889954,20.170115,"Cao tốc Mai Sơn - Quốc lộ 45, Phường Tam Điệp, Tỉnh Ninh Bình",57,2026-08-27T00-48_export,2.0,0,-4.800000000000011,3.513566779663222,0,VALID,0.6586393550880757,-0.0083196550116388,4.800000000000011,-4.159827505819435,3.513566779663222,0.0060899298889901,0.0,0.0,57.0,1,576.947,1.153894,2.884735,6.923364,20.193145,386.1,386.1,386.1,0.0,7.600000000000023,9.800000000000011,0,0,1.0,CONSUMPTION,CONSUMPTION,0.85612029730372,384.1202481310463,2.034946703658889,0,48.0,384.1202481310463,0.0
2026-08-24 01:08:00,380.0,105.871475,20.167444,"Cao tốc Mai Sơn - Quốc lộ 45, Phường Tam Điệp, Tỉnh Ninh Bình",68,2026-08-27T00-48_export,2.0,0,0.0,4.011309768717398,0,VALID,0.6586393550880757,0.0,0.0,0.0,4.011309768717398,0.0069526486292803,0.0,0.0,68.0,1,576.947,1.153894,2.884735,6.923364,20.193145,384.8,384.8,384.8,0.0,7.600000000000023,8.800000000000011,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8622919141893933,382.9898786156596,0.3586970594115135,0,55.0,382.9898786156596,0.0
2026-08-24 01:10:00,382.5,105.851547,20.160398,"Cao tốc Mai Sơn - Quốc lộ 45, Phường Tam Điệp, Tỉnh Ninh Bình",67,2026-08-27T00-48_export,2.0,0,2.5,4.062093802536775,0,VALID,0.6629725087399709,0.0043331536518952,2.5,2.166576825947617,4.062093802536775,0.0070406706379212,0.0,0.0,67.0,1,576.947,1.153894,2.884735,6.923364,20.193145,380.0,380.0,380.0,0.0,6.100000000000023,7.600000000000023,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8016168653824148,382.9445200394151,0.0,0,55.0,382.94452003941507,-5.684341886080802e-14
2026-08-24 01:12:00,381.3,105.8367,20.144745,"Phường Tam Điệp, Tỉnh Ninh Bình",70,2026-08-27T00-48_export,2.0,0,-1.1999999999999886,3.706341821388218,0,VALID,0.6608925949870612,-0.0020799137529096,1.1999999999999886,-1.0399568764548466,3.706341821388218,0.0064240594394081,0.0,0.0,70.0,1,576.947,1.153894,2.884735,6.923364,20.193145,380.0,380.0,380.0,0.0,4.800000000000011,7.600000000000023,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9089161199715728,382.76339849958185,0.0,0,55.0,382.76339849958185,0.0
2026-08-24 01:14:00,383.5,105.825943,20.126616,"Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",73,2026-08-27T00-48_export,2.0,0,2.1999999999999886,3.4990474894369483,0,VALID,0.664705770200729,0.0038131752136677,2.1999999999999886,1.9065876068338932,3.4990474894369483,0.0060647641628034,0.0,0.0,73.0,1,576.947,1.153894,2.884735,6.923364,20.193145,381.3,381.3,381.3,0.0,3.5,6.100000000000023,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8708391130314578,382.831940048402,-1.0400600017453832,0,31.0,382.831940048402,0.0
2026-08-24 01:16:00,381.2,105.814003,20.106567,"Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",72,2026-08-27T00-48_export,2.0,0,-2.300000000000012,3.503591231173128,0,VALID,0.6607192688409854,-0.0039865013597436,2.300000000000012,-1.993250679871818,3.503591231173128,0.0060726396552423,0.0,0.0,72.0,1,576.947,1.153894,2.884735,6.923364,20.193145,382.5,382.5,382.5,0.0,3.5,4.800000000000011,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9609288950713688,382.65293442761066,-0.5872570694928874,0,16.0,382.65293442761066,0.0
2026-08-24 01:18:00,380.7,105.811638,20.085642,"Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",69,2026-08-27T00-48_export,2.0,0,-0.5,3.208830146500843,0,VALID,0.6598526381106063,-0.000866630730379,0.5,-0.4333153651895234,3.208830146500843,0.0055617416270486,0.0,0.0,69.0,1,576.947,1.153894,2.884735,6.923364,20.193145,381.3,381.3,381.3,0.0,2.800000000000012,3.5,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.981160533215212,382.3880320714451,-0.3419060895320355,0,8.0,382.3880320714451,0.0
2026-08-24 01:20:00,379.5,105.810799,20.065424,"Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",66,2026-08-27T00-48_export,2.0,0,-1.1999999999999886,2.972907973379527,0,VALID,0.6577727243576966,-0.0020799137529096,1.1999999999999886,-1.0399568764548466,2.972907973379527,0.0051528268166391,0.0,0.0,66.0,1,576.947,1.153894,2.884735,6.923364,20.193145,381.2,381.2,381.2,0.0,4.0,4.0,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9542300665593696,381.7980720039864,0.0,0,8.0,381.79807200398636,-5.684341886080802e-14
2026-08-24 01:22:00,378.1,105.80172,20.04549,"Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",72,2026-08-27T00-48_export,2.0,0,-1.3999999999999773,2.8706851679233454,0,VALID,0.6553461583126353,-0.0024265660450612,1.3999999999999773,-1.213283022530646,2.8706851679233454,0.0049756479675314,0.0,0.0,72.0,1,576.947,1.153894,2.884735,6.923364,20.193145,380.7,380.7,380.7,0.0,5.399999999999977,5.399999999999977,0,0,1.0,CONSUMPTION,CONSUMPTION,0.9539342404499068,380.832020943605,-0.0829564899931625,0,6.0,380.832020943605,0.0
2026-08-24 01:24:00,376.2,105.7911,20.030891,"Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",0,2026-08-27T00-48_export,2.0,0,-1.900000000000034,2.772743417737717,0,VALID,0.6520529615371949,-0.0032931967754404,1.900000000000034,-1.6465983877202188,2.772743417737717,0.0048058893065354,0.0,0.0,0.0,1,576.947,1.153894,2.884735,6.923364,20.193145,379.5,379.5,379.5,0.0,5.0,7.300000000000011,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.8373986503753329,380.5120412214593,0.0,0,6.0,380.5120412214593,0.0
2026-08-24 01:26:00,377.0,105.777809,20.012316,"Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",66,2026-08-27T00-48_export,2.0,0,0.8000000000000114,2.532336326937849,0,VALID,0.6534395707058014,0.0013866091686064,0.8000000000000114,0.6933045843032474,2.532336326937849,0.004389200961159,0.0,0.0,66.0,1,576.947,1.153894,2.884735,6.923364,20.193145,378.1,378.1,378.1,0.0,4.5,7.300000000000011,0,0,1.0,STABLE_JITTER,STABLE_JITTER,0.944787637598978,379.6636873604693,0.0803595162794395,0,8.0,379.66368736046934,5.684341886080802e-14
