VehicleID,FuelTime,FuelLevel,Speed,Address,FlagFuelZero,FlagDuplicateTime,FuelLevel_calc,TimeGapMinutes,DynamicGapThreshold,FlagLongGap,DistanceMeters,SegmentID,IsSegmentStart,FlagSuspiciousGap,FeatureStatus,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,Acceleration,FlagLargeDelta,QualityFlag,QualityReason
24H-04650,2026-07-29 15:43:00,544.6,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.6,,,0,0.0,1,1,0,VALID,,,544.6,,1.0,0,Stopped,,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 15:43:00,544.6,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.6,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,544.6,0.0,2.0,0,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 15:45:00,544.6,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.6,2.0,5.0,0,0.0,1,0,0,VALID,0.0,0.0,544.6,0.0,3.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 15:45:00,544.6,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.6,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,544.6,0.0,4.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 15:50:00,542.3,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,542.3,5.0,5.0,0,0.0,1,0,0,VALID,-2.300000000000068,-0.4600000000000136,544.6,1.0285912696499275,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 15:50:00,542.3,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,542.3,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,544.6,1.2597618822619001,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 15:55:00,544.2,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.2,5.0,5.0,0,0.0,1,0,0,VALID,1.900000000000091,0.3800000000000182,544.2,1.1979148550711132,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 15:55:00,544.2,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.2,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,544.2,1.125610945220425,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 16:00:00,544.2,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.2,5.0,5.0,0,0.0,1,0,0,VALID,0.0,0.0,544.2,1.0406728592598182,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
24H-04650,2026-07-29 16:00:00,544.2,0.0,"Xã Yên Bình, Tỉnh Lào Cai",0,1,544.2,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,544.2,0.8497058314498583,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
