VehicleID,FuelTime,FuelLevel,Speed,Address,FlagFuelZero,FlagDuplicateTime,FuelLevel_calc,TimeGapMinutes,DynamicGapThreshold,FlagLongGap,DistanceMeters,SegmentID,IsSegmentStart,FlagSuspiciousGap,FeatureStatus,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,Acceleration,FlagLargeDelta,QualityFlag,QualityReason,CNN_Realtime,CNN_EMA,CNN_Adaptive_EMA,MovEncoded
21H-02058,2026-07-29 01:08:00,578.4,0.0,"Cao tốc Nội Bài – Lào Cai, Xã Quy Mông, Tỉnh Lào Cai",0,0,578.4,5.0,,0,0.0,1,1,0,VALID,,,578.4,0.0,1.0,0,Stopped,,0,0,,578.4,578.4,578.4,0.0
21H-02058,2026-07-29 01:10:00,505.8,44.0,"Cao tốc Nội Bài – Lào Cai, Xã Quy Mông, Tỉnh Lào Cai",0,0,505.8,2.0,6.0,0,0.0,1,0,0,VALID,-72.59999999999997,-36.29999999999998,542.1,51.33595231414335,2.0,0,Moving,0.3666666666666666,1,1,LARGE_DELTA,505.8,549.4,567.5,1.0
21H-02058,2026-07-29 01:15:00,500.3,32.0,"Cao tốc Nội Bài – Lào Cai, Xã Quy Mông, Tỉnh Lào Cai",0,0,500.3,5.0,10.5,0,0.0,1,0,0,VALID,-5.5,-1.1,505.8,43.59017473391607,3.0,1,Moving,-0.04,0,0,,500.3,529.7,557.4,1.0
21H-02058,2026-07-29 01:20:00,500.5,40.0,"Cao tốc Nội Bài – Lào Cai, Phường Âu Lâu, Tỉnh Lào Cai",0,0,500.5,5.0,15.0,0,0.0,1,0,0,VALID,0.1999999999999886,0.0399999999999977,503.15,38.18503197152869,4.0,1,Moving,0.0266666666666666,0,0,,500.5,518.0,511.9,1.0
21H-02058,2026-07-29 01:25:00,494.7,42.0,"Cao tốc Nội Bài – Lào Cai, Phường Âu Lâu, Tỉnh Lào Cai",0,0,494.7,5.0,15.0,0,0.0,1,0,0,VALID,-5.800000000000011,-1.1600000000000024,500.5,35.13620639739017,5.0,1,Moving,0.0066666666666666,0,0,,494.7,508.7,498.1,1.0
21H-02058,2026-07-29 01:30:00,490.9,41.0,"Cao tốc Nội Bài – Lào Cai, Phường Âu Lâu, Tỉnh Lào Cai",0,0,490.9,5.0,15.0,0,0.0,1,0,0,VALID,-3.8000000000000114,-0.7600000000000022,500.3,5.76003472211797,5.0,1,Moving,-0.0033333333333333,0,0,,490.9,501.6,497.4,1.0
21H-02058,2026-07-29 01:35:00,492.8,49.0,"Cao tốc Nội Bài – Lào Cai, Phường Âu Lâu, Tỉnh Lào Cai",0,0,492.8,5.0,15.0,0,0.0,1,0,0,VALID,1.900000000000034,0.3800000000000068,494.7,4.374699989714151,5.0,1,Moving,0.0266666666666666,0,0,,492.8,498.1,497.0,1.0
21H-02058,2026-07-29 01:40:00,489.8,51.0,"Cao tốc Nội Bài – Lào Cai, Xã Hiền Lương, Tỉnh Phú Thọ",0,0,489.8,5.0,15.0,0,0.0,1,0,0,VALID,-3.0,-0.6,492.8,4.215803600739188,5.0,1,Moving,0.0066666666666666,0,0,,489.8,494.8,496.2,1.0
21H-02058,2026-07-29 01:45:00,480.2,21.0,"Cao tốc Nội Bài – Lào Cai, Xã Hiền Lương, Tỉnh Phú Thọ",0,0,480.2,5.0,15.0,0,0.0,1,0,0,VALID,-9.600000000000025,-1.9200000000000048,490.9,5.619341598444334,5.0,1,Moving,-0.1,1,1,LARGE_DELTA,480.2,488.9,494.6,1.0
21H-02058,2026-07-29 01:50:00,484.5,45.0,"Cao tốc Nội Bài – Lào Cai, Xã Hiền Lương, Tỉnh Phú Thọ",0,0,484.5,5.0,15.0,0,0.0,1,0,0,VALID,4.300000000000011,0.8600000000000023,489.8,5.17522946351248,5.0,1,Moving,0.08,0,0,,497.6,492.4,494.9,1.0
21H-02058,2026-07-29 01:55:00,483.6,39.0,"Cao tốc Nội Bài – Lào Cai, Xã Văn Lang, Tỉnh Phú Thọ",0,0,483.6,5.0,15.0,0,0.0,1,0,0,VALID,-0.8999999999999773,-0.1799999999999954,484.5,5.053909377898291,5.0,1,Moving,-0.02,0,0,,486.6,490.1,494.1,1.0
