VehicleID,FuelTime,FuelLevel,Speed,Address,FlagFuelZero,FlagDuplicateTime,FuelLevel_calc,TimeGapMinutes,DynamicGapThreshold,FlagLongGap,DistanceMeters,SegmentID,IsSegmentStart,FlagSuspiciousGap,FeatureStatus,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,Acceleration,FlagLargeDelta,QualityFlag,QualityReason
90H-03958,2026-07-29 01:39:00,245.2,0.0,"Phan Trọng Tuệ, Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,245.2,,,0,0.0,1,1,0,VALID,,,245.2,,1.0,0,Stopped,,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:39:00,245.2,0.0,"Phan Trọng Tuệ, Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,245.2,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,245.2,0.0,2.0,0,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:40:00,245.2,0.0,"Phan Trọng Tuệ, Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,245.2,1.0,5.0,0,0.0,1,0,0,VALID,0.0,0.0,245.2,0.0,3.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:40:00,245.2,0.0,"Phan Trọng Tuệ, Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,245.2,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,245.2,0.0,4.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:45:00,246.2,0.0,"Phan Trọng Tuệ, Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,246.2,5.0,5.0,0,0.0,1,0,0,VALID,1.0,0.2,245.2,0.4472135954999611,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:45:00,246.2,0.0,"Phan Trọng Tuệ, Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,246.2,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,245.2,0.5477225575051684,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:50:00,244.2,0.0,"Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,244.2,5.0,5.0,0,0.0,1,0,0,VALID,-2.0,-0.4,245.2,0.836660026534074,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:50:00,244.2,0.0,"Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,244.2,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,245.2,0.9999999999999991,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:55:00,244.2,0.0,"Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,244.2,5.0,5.0,0,0.0,1,0,0,VALID,0.0,0.0,244.2,1.0954451150103328,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
90H-03958,2026-07-29 01:55:00,244.2,0.0,"Phường Lý Thường Kiệt, Tỉnh Ninh Bình",0,1,244.2,0.0,5.0,0,0.0,1,0,0,VALID,0.0,,244.2,0.8944271909999193,5.0,1,Stopped,0.0,0,1,DUPLICATE_TIME
