VehicleID,FuelTime,FuelLevel,Speed,Address,FlagFuelZero,FlagDuplicateTime,FuelLevel_calc,TimeGapMinutes,DynamicGapThreshold,FlagLongGap,DistanceMeters,SegmentID,IsSegmentStart,FlagSuspiciousGap,FeatureStatus,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,Acceleration,FlagLargeDelta,QualityFlag,QualityReason,CNN_Realtime,CNN_EMA,CNN_Adaptive_EMA,MovEncoded
92H-07095,2026-07-29 00:00:00,500.9,0.0,"Tỉnh Lộ 741, Xã Phước Hòa, TP Hồ Chí Minh",0,0,500.9,5.0,,0,0.0,1,1,0,VALID,,,500.9,0.0,1.0,0,Stopped,,0,0,,500.9,500.9,500.9,0.0
92H-07095,2026-07-29 00:05:00,500.6,0.0,"Tỉnh Lộ 741, Xã Phước Hòa, TP Hồ Chí Minh",0,0,500.6,5.0,15.0,0,0.0,1,0,0,VALID,-0.2999999999999545,-0.0599999999999909,500.75,0.2121320343559321,2.0,0,Stopped,0.0,0,0,,500.6,500.8,500.9,0.0
92H-07095,2026-07-29 00:10:00,500.4,0.0,"Tỉnh Lộ 741, Xã Phước Hòa, TP Hồ Chí Minh",0,0,500.4,5.0,15.0,0,0.0,1,0,0,VALID,-0.2000000000000454,-0.0400000000000091,500.6,0.2516611478423553,3.0,1,Stopped,0.0,0,0,,500.4,500.6,500.8,0.0
92H-07095,2026-07-29 00:15:00,502.2,31.0,"Tỉnh Lộ 741, Xã Phước Hòa, TP Hồ Chí Minh",0,0,502.2,5.0,15.0,0,0.0,1,0,0,VALID,1.8000000000000114,0.3600000000000022,500.75,0.8098353742170915,4.0,1,Moving,0.1033333333333333,0,0,,502.2,501.3,501.0,1.0
92H-07095,2026-07-29 00:20:00,499.8,53.0,"Tỉnh Lộ 741, Xã Phước Hòa, TP Hồ Chí Minh",0,0,499.8,5.0,15.0,0,0.0,1,0,0,VALID,-2.3999999999999773,-0.4799999999999954,500.6,0.8899438184514696,5.0,1,Moving,0.0733333333333333,0,0,,499.8,500.7,500.8,1.0
92H-07095,2026-07-29 00:25:00,496.0,49.0,"Tỉnh Lộ 741, Xã Phước Hòa, TP Hồ Chí Minh",0,0,496.0,5.0,15.0,0,0.0,1,0,0,VALID,-3.8000000000000114,-0.7600000000000022,500.4,2.302172886644267,5.0,1,Moving,-0.0133333333333333,0,0,,496.0,498.8,500.4,1.0
92H-07095,2026-07-29 00:30:00,501.4,0.0,Chợ Phú Giáo ( về ),0,0,501.4,5.0,15.0,0,0.0,1,0,0,VALID,5.399999999999977,1.0799999999999954,500.4,2.397498696558551,5.0,1,Stopped,-0.1633333333333333,0,0,,501.4,499.8,500.5,0.0
92H-07095,2026-07-29 00:35:00,495.7,41.0,"Tỉnh Lộ 741, Xã Phú Giáo, TP Hồ Chí Minh",0,0,495.7,5.0,15.0,0,0.0,1,0,0,VALID,-5.699999999999989,-1.1399999999999977,499.8,3.02191991952137,5.0,1,Moving,0.1366666666666666,0,0,,495.7,498.2,500.0,1.0
92H-07095,2026-07-29 00:40:00,493.1,47.0,"Tỉnh Lộ 741, Xã Phú Giáo, TP Hồ Chí Minh",0,0,493.1,5.0,15.0,0,0.0,1,0,0,VALID,-2.599999999999966,-0.5199999999999931,496.0,3.3503731135502135,5.0,1,Moving,0.02,0,0,,493.1,496.2,499.3,1.0
92H-07095,2026-07-29 00:45:00,492.3,44.0,"Tỉnh Lộ 741, Xã Phú Giáo, TP Hồ Chí Minh",0,0,492.3,5.0,15.0,0,0.0,1,0,0,VALID,-0.8000000000000114,-0.1600000000000022,495.7,3.567211796347436,5.0,1,Moving,-0.01,0,0,,496.9,496.5,499.1,1.0
92H-07095,2026-07-29 00:50:00,493.2,36.0,Trạm Tân Lập,0,0,493.2,5.0,15.0,0,0.0,1,0,0,VALID,0.8999999999999773,0.1799999999999954,493.2,3.724647634340781,5.0,1,Moving,-0.0266666666666666,0,0,,497.2,496.8,498.9,1.0
92H-07095,2026-07-29 00:55:00,488.5,43.0,"Tỉnh Lộ 741, Xã Đồng Phú, Tỉnh Đồng Nai",0,0,488.5,5.0,15.0,0,0.0,1,0,0,VALID,-4.699999999999989,-0.9399999999999976,493.1,2.6034592372458474,5.0,1,Moving,0.0233333333333333,0,0,,494.5,495.9,498.4,1.0
92H-07095,2026-07-29 01:00:00,487.2,38.0,"Cách Mạng Tháng 8, Xã Đồng Phú, Tỉnh Đồng Nai",0,0,487.2,5.0,15.0,0,0.0,1,0,0,VALID,-1.3000000000000114,-0.2600000000000023,492.3,2.8076680715499593,5.0,1,Moving,-0.0166666666666666,0,0,,494.0,495.1,498.0,1.0
