VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Lat,Lng,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
92H-03625,2026-08-12 00:00:00,374.6,63,,,,"Cao tốc Quy Nhơn–Chí Thạnh, Xã Xuân Lộc, Tỉnh Đắk Lắk",,,1,1,,,374.6,,1.0,0,Moving,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:02:00,373.7,41,-0.18333333333333332,,,"Cao tốc Quy Nhơn–Chí Thạnh, Xã Xuân Lộc, Tỉnh Đắk Lắk",,2.0,1,0,-0.9000000000000341,-0.45000000000001705,374.15,0.6363961030678968,2.0,0,Moving,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:04:00,369.8,0,-0.3416666666666667,,,"Cao tốc Quy Nhơn–Chí Thạnh, Xã Xuân Lộc, Tỉnh Đắk Lắk",,2.0,1,0,-3.8999999999999773,-1.9499999999999886,373.7,2.551470164434596,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:06:00,367.7,0,0.0,,,"Cao tốc Quy Nhơn–Chí Thạnh, Xã Xuân Lộc, Tỉnh Đắk Lắk",,2.0,1,0,-2.1000000000000227,-1.0500000000000114,371.75,3.2542280190545863,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:08:00,369.8,46,0.38333333333333336,,,"Cao tốc Quy Nhơn–Chí Thạnh, Phường Quy Nhơn Tây, Tỉnh Gia Lai",,2.0,1,0,2.1000000000000227,1.0500000000000114,369.8,2.9132456127144413,5.0,1,Moving,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:10:00,371.4,58,0.1,,,"Cao tốc Quy Nhơn–Chí Thạnh, Phường Quy Nhơn Tây, Tỉnh Gia Lai",,2.0,1,0,1.599999999999966,0.799999999999983,369.8,2.2286767374385827,5.0,1,Moving,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:12:00,369.4,61,0.025,,,"Cao tốc Quy Nhơn–Chí Thạnh, Phường Quy Nhơn Tây, Tỉnh Gia Lai",,2.0,1,0,-2.0,-1.0,369.8,1.3198484761516895,5.0,1,Moving,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:14:00,368.2,63,0.016666666666666666,,,"Phường Quy Nhơn Tây, Tỉnh Gia Lai",,2.0,1,0,-1.1999999999999886,-0.5999999999999943,369.4,1.4525839046333755,5.0,1,Moving,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:16:00,367.4,64,0.008333333333333333,,,"Cao tốc Quy Nhơn–Chí Thạnh, Xã Tuy Phước Tây, Tỉnh Gia Lai",,2.0,1,0,-0.8000000000000114,-0.4000000000000057,369.4,1.5388307249336943,5.0,1,Moving,0,0,0,0,0,VALID,VALID
92H-03625,2026-08-12 00:18:00,369.4,64,0.0,,,"Xã Tuy Phước Tây, Tỉnh Gia Lai",,2.0,1,0,2.0,1.0,369.4,1.5126136320951078,5.0,1,Moving,0,0,0,0,0,VALID,VALID
