VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Lat,Lng,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
90H-03494,2026-08-12 00:00:00,246.6,0,,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,,1,1,,,246.6,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:02:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:04:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:06:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:08:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:10:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:12:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:14:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:16:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:18:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:20:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:22:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:24:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:26:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:28:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:30:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
90H-03494,2026-08-12 00:32:00,246.6,0,0.0,,,"Tỉnh Lộ 498, Phường Lê Hồ, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,246.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
