VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Lat,Lng,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
35H-09245,2026-08-13 05:59:00,350.8,0,,,,"Phường Phù Vân, Tỉnh Ninh Bình",,,1,1,,,350.8,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:00:00,351.8,0,0.0,,,"Phường Phù Vân, Tỉnh Ninh Bình",,1.0,1,0,1.0,1.0,351.3,0.7071067811865476,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:02:00,351.8,0,0.0,,,"Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,0.0,0.0,351.8,0.5773502691896216,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:04:00,351.6,0,0.0,,,"Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,-0.19999999999998863,-0.09999999999999432,351.70000000000005,0.4760952285695208,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:06:00,351.5,0,0.0,,,"Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,-0.10000000000002274,-0.05000000000001137,351.6,0.4123105625617639,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:08:00,351.2,0,0.0,,,"Lê Chân, Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,-0.30000000000001137,-0.15000000000000568,351.6,0.2489979919597793,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:10:00,353.6,0,0.0,,,"Lê Chân, Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,2.400000000000034,1.200000000000017,351.6,0.9528903399657436,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:12:00,353.5,0,0.0,,,"Lê Chân, Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,-0.10000000000002274,-0.05000000000001137,351.6,1.169187752245127,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:14:00,353.4,0,0.0,,,"Lê Chân, Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,-0.10000000000002274,-0.05000000000001137,353.4,1.184483009586874,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
35H-09245,2026-08-13 06:16:00,352.5,23,0.19166666666666668,,,"Lê Chân, Phường Phù Vân, Tỉnh Ninh Bình",,2.0,1,0,-0.8999999999999773,-0.44999999999998863,353.4,1.0163660757817297,5.0,1,Moving,0,0,0,0,0,VALID,VALID
