VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
12H-04470,2026-08-10 06:32:00,152.6,0.0,,"Quốc Lộ 279, Xã Bình Gia, Tỉnh Lạng Sơn",0.0,,1,1,,,152.6,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 06:35:00,152.6,0.0,0.0,"Quốc Lộ 279, Xã Bình Gia, Tỉnh Lạng Sơn",0.0,3.0,1,0,0.0,0.0,152.6,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 06:40:00,152.5,0.0,0.0,"Quốc Lộ 279, Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.09999999999999432,-0.019999999999998862,152.6,0.05773502691895929,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 06:45:00,152.4,0.0,0.0,"Quốc Lộ 279, Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.09999999999999432,-0.019999999999998862,152.55,0.09574271077563043,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 06:50:00,152.2,0.0,0.0,"Quốc Lộ 279, Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.20000000000001705,-0.04000000000000341,152.5,0.16733200530682166,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 06:55:00,152.4,32.0,0.10666666666666667,"Quốc Lộ 1B, Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,0.20000000000001705,0.04000000000000341,152.4,0.148323969741925,5.0,1,Moving,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:00:00,152.2,4.0,-0.09333333333333334,"Quốc Lộ 1B, Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.20000000000001705,-0.04000000000000341,152.4,0.13416407865002283,5.0,1,Moving,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:05:00,151.3,0.0,-0.013333333333333334,"Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.8999999999999773,-0.17999999999999544,152.2,0.45825756949560714,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:10:00,150.6,0.0,0.0,"Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.700000000000017,-0.1400000000000034,152.2,0.7668115805072663,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:15:00,149.6,0.0,0.0,"Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-1.0,-0.2,151.3,1.1584472366060197,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:20:00,149.6,0.0,0.0,"Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,0.0,0.0,150.6,1.121605991424885,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:25:00,149.5,0.0,0.0,"Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.09999999999999432,-0.019999999999998862,149.6,0.7981227975695722,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:30:00,149.0,0.0,0.0,"Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,-0.5,-0.1,149.6,0.5813776741502381,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
12H-04470,2026-08-10 07:35:00,149.1,0.0,0.0,"Xã Bình Gia, Tỉnh Lạng Sơn",0.0,5.0,1,0,0.09999999999999432,0.019999999999998862,149.5,0.28809720581842485,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
