VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
15H-08128,2026-08-10 00:00:00,111.7,0.0,,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,,1,1,,,111.7,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 00:05:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,5.0,1,0,0.0,0.0,111.7,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 00:20:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,15.0,1,0,0.0,0.0,111.7,0.0,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 00:33:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,13.0,1,0,0.0,0.0,111.7,0.0,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 00:38:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,5.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 01:04:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,26.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 01:25:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,21.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 01:30:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,5.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 01:36:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,6.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 01:40:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,4.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 01:45:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,5.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
15H-08128,2026-08-10 02:19:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,34.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,1,0,0,1,LONG_GAP,VALID
15H-08128,2026-08-10 02:42:00,111.7,0.0,0.0,"Ngõ 137 Ngô Quyền, Phường Ngô Quyền, TP Hải Phòng",0.0,23.0,1,0,0.0,0.0,111.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
