VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Lat,Lng,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
29E-51878,2026-08-12 00:00:00,118.4,0,,,,"Đặc khu Cát Hải, TP Hải Phòng",,,1,1,,,118.4,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:05:00,118.4,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.4,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:10:00,118.4,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.4,0.0,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:15:00,118.4,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.4,0.0,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:20:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.09999999999999432,0.019999999999998862,118.4,0.044721359549994046,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:25:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.4,0.05477225575051658,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:30:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.0547722557505208,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:35:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.04472135955000636,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:40:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:45:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:50:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 00:55:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:00:00,118.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.09999999999999432,0.019999999999998862,118.5,0.044721359550020656,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:05:00,118.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.05477225575054414,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:10:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.09999999999999432,-0.019999999999998862,118.5,0.05477225575054414,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:15:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.05477225575054414,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:20:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.05477225575054414,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:25:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.044721359550020656,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:30:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-51878,2026-08-12 01:35:00,118.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,118.5,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
