VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Lat,Lng,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
29E-45520,2026-08-12 00:00:00,144.6,0,,,,"Đặc khu Cát Hải, TP Hải Phòng",,,1,1,,,144.6,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:05:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:10:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:15:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:20:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:25:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:30:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:35:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:40:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.09999999999999432,0.019999999999998862,144.6,0.04472135954999007,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:45:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.05477225575050993,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:50:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.054772255750515766,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 00:55:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.044721359550011525,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:00:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:05:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:10:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:15:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:20:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:25:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:30:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:35:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:40:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:45:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:50:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.09999999999999432,-0.019999999999998862,144.7,0.044721359550011525,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 01:55:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.054772255750515766,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:00:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.05477225575050993,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:05:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.04472135954999007,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:10:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:15:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:20:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:25:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:30:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.09999999999999432,0.019999999999998862,144.6,0.04472135954999007,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:35:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.6,0.05477225575050993,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:40:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.054772255750515766,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:45:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.044721359550011525,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:50:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 02:55:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:00:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:05:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:10:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:15:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:20:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:25:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:30:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:35:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:40:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:45:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:50:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 03:55:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:00:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:05:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:10:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:15:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.10000000000002274,0.02000000000000455,144.7,0.04472135955007508,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:20:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.7,0.05477225575060658,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:25:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.05477225575062669,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:30:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.04472135955014896,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:35:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:40:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:45:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:50:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 04:55:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:00:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:05:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:10:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:15:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:20:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:26:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,6.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:31:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:35:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,4.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:40:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:45:00,144.8,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,144.8,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:50:00,144.7,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.10000000000002274,-0.02000000000000455,144.8,0.04472135955014896,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 05:55:00,144.6,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.09999999999999432,-0.019999999999998862,144.8,0.0894427191000592,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:00:00,144.5,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.09999999999999432,-0.019999999999998862,144.7,0.130384048104084,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:05:00,144.4,3,0.01,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.09999999999999432,-0.019999999999998862,144.6,0.15811388300843066,5.0,1,Moving,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:10:00,146.0,0,-0.01,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,1.5999999999999943,0.31999999999999884,144.6,0.6580273550544956,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:15:00,146.2,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.19999999999998863,0.039999999999997725,144.6,0.8820430828480103,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:20:00,146.4,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.20000000000001705,0.04000000000000341,146.0,0.9695359714832872,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:25:00,146.4,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,146.2,0.8438009243891998,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:30:00,143.4,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-3.0,-0.6,146.2,1.2853015210447833,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:35:00,143.3,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.09999999999999432,-0.019999999999998862,146.2,1.6364595931461183,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:40:00,143.2,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.10000000000002274,-0.02000000000000455,143.4,1.699411662899814,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:45:00,143.1,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,-0.09999999999999432,-0.019999999999998862,143.3,1.4131525041551078,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:50:00,143.1,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,143.2,0.13038404810320492,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 06:55:00,143.1,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,143.1,0.08944271909870387,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 07:00:00,143.1,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,143.1,0.04472135954733782,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 07:05:00,143.1,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,143.1,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
29E-45520,2026-08-12 07:10:00,143.1,0,0.0,,,"Đặc khu Cát Hải, TP Hải Phòng",,5.0,1,0,0.0,0.0,143.1,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
