,FuelTime,FuelLevel,Lat,Lng,Address,Speed
0,2026-08-24T00:00:00.000,410.8,"105,948402","20,603369","Phường Hà Nam, Tỉnh Ninh Bình",69
1,2026-08-24T00:02:00.000,410.1,"105,950134","20,584507","Cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",53
2,2026-08-24T00:04:00.000,410.8,"105,950500","20,571003","Trạm nghỉ cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",21
3,2026-08-24T00:06:00.000,410.2,"105,950882","20,573166","Phường Hà Nam, Tỉnh Ninh Bình",0
4,2026-08-24T00:08:00.000,405.8,"105,951103","20,570801","Cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",18
5,2026-08-24T00:10:00.000,405.8,"105,948540","20,553131","Cao tốc Cầu Giẽ - Ninh Bình, Phường Hà Nam, Tỉnh Ninh Bình",68
6,2026-08-24T00:12:00.000,406.3,"105,948219","20,531677","Cao tốc Cầu Giẽ - Ninh Bình, Phường Phủ Lý, Tỉnh Ninh Bình",73
7,2026-08-24T00:14:00.000,405.1,"105,949364","20,511265","Cao tốc Cầu Giẽ - Ninh Bình, Xã Liêm Hà, Tỉnh Ninh Bình",77
8,2026-08-24T00:16:00.000,404.5,"105,955452","20,490204","Cao tốc Cầu Giẽ - Ninh Bình, Xã Liêm Hà, Tỉnh Ninh Bình",73
9,2026-08-24T00:18:00.000,404.2,"105,961525","20,470554","Cao tốc Cầu Giẽ - Ninh Bình, Xã Thanh Bình, Tỉnh Ninh Bình",62
10,2026-08-24T00:20:00.000,403,"105,966187","20,450834","Cao tốc Cầu Giẽ - Ninh Bình, Xã Thanh Bình, Tỉnh Ninh Bình",64
11,2026-08-24T00:22:00.000,403,"105,970375","20,431801","Cao tốc Cầu Giẽ - Ninh Bình, Xã Thanh Bình, Tỉnh Ninh Bình",64
12,2026-08-24T00:24:00.000,400.5,"105,974197","20,410940","Cao tốc Cầu Giẽ - Ninh Bình, Xã Tân Minh, Tỉnh Ninh Bình",69
13,2026-08-24T00:26:00.000,400.1,"105,977303","20,392122","Cao tốc Cầu Giẽ - Ninh Bình, Xã Tân Minh, Tỉnh Ninh Bình",70
14,2026-08-24T00:28:00.000,399.2,"105,979942","20,370806","Cao tốc Cầu Giẽ - Ninh Bình, Xã Phong Doanh, Tỉnh Ninh Bình",70
15,2026-08-24T00:30:00.000,398.2,"105,982651","20,349663","Cao tốc Cầu Giẽ - Ninh Bình, Xã Phong Doanh, Tỉnh Ninh Bình",72
16,2026-08-24T00:32:00.000,397,"105,991302","20,330616","Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",72
17,2026-08-24T00:34:00.000,395.8,"106,002937","20,312078","Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",70
18,2026-08-24T00:36:00.000,395.8,"106,010750","20,294136","Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",46
19,2026-08-24T00:38:00.000,389.8,"106,014275","20,285833","Cao tốc Cầu Giẽ - Ninh Bình, Xã Ý Yên, Tỉnh Ninh Bình",54
20,2026-08-24T00:40:00.000,393.5,"106,021500","20,266485","Cao tốc Cầu Giẽ - Ninh Bình, Xã Yên Đồng, Tỉnh Ninh Bình",70
21,2026-08-24T00:42:00.000,390.6,"106,016953","20,247450","Cao tốc Cầu Giẽ - Ninh Bình, Phường Đông Hoa Lư, Tỉnh Ninh Bình",59
22,2026-08-24T00:44:00.000,392,"106,010391","20,228762","Cao tốc Cao Bồ - Mai Sơn, Phường Đông Hoa Lư, Tỉnh Ninh Bình",66
23,2026-08-24T00:46:00.000,390.7,"105,995239","20,216396","Cao tốc Cao Bồ - Mai Sơn, Phường Đông Hoa Lư, Tỉnh Ninh Bình",57
24,2026-08-24T00:48:00.000,393.3,"105,991920","20,213366","Phường Đông Hoa Lư, Tỉnh Ninh Bình",0
25,2026-08-24T00:50:00.000,389.7,"105,991631","20,212946","Phường Đông Hoa Lư, Tỉnh Ninh Bình",0
26,2026-08-24T00:52:00.000,388.2,"105,990776","20,211777","Phường Đông Hoa Lư, Tỉnh Ninh Bình",11
27,2026-08-24T00:54:00.000,389.8,"105,989571","20,208538","Cao tốc Cao Bồ - Mai Sơn, Phường Đông Hoa Lư, Tỉnh Ninh Bình",0
28,2026-08-24T00:56:00.000,388.8,"105,976700","20,197903","Cao tốc Cao Bồ - Mai Sơn, Phường Nam Hoa Lư, Tỉnh Ninh Bình",66
29,2026-08-24T00:58:00.000,387.6,"105,960579","20,188307","Cao tốc Cao Bồ - Mai Sơn, Phường Yên Thắng, Tỉnh Ninh Bình",52
30,2026-08-24T01:00:00.000,387.6,"105,944489","20,182842","Cao tốc Cao Bồ - Mai Sơn, Phường Nam Hoa Lư, Tỉnh Ninh Bình",62
31,2026-08-24T01:02:00.000,386.1,"105,924896","20,179623","Cao tốc Mai Sơn - Quốc lộ 45, Phường Yên Sơn, Tỉnh Ninh Bình",67
32,2026-08-24T01:04:00.000,384.8,"105,905296","20,176878","Cao tốc Mai Sơn - Quốc lộ 45, Phường Yên Sơn, Tỉnh Ninh Bình",52
33,2026-08-24T01:06:00.000,380,"105,889954","20,170115","Cao tốc Mai Sơn - Quốc lộ 45, Phường Tam Điệp, Tỉnh Ninh Bình",57
34,2026-08-24T01:08:00.000,380,"105,871475","20,167444","Cao tốc Mai Sơn - Quốc lộ 45, Phường Tam Điệp, Tỉnh Ninh Bình",68
35,2026-08-24T01:10:00.000,382.5,"105,851547","20,160398","Cao tốc Mai Sơn - Quốc lộ 45, Phường Tam Điệp, Tỉnh Ninh Bình",67
36,2026-08-24T01:12:00.000,381.3,"105,836700","20,144745","Phường Tam Điệp, Tỉnh Ninh Bình",70
37,2026-08-24T01:14:00.000,383.5,"105,825943","20,126616","Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",73
38,2026-08-24T01:16:00.000,381.2,"105,814003","20,106567","Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",72
39,2026-08-24T01:18:00.000,380.7,"105,811638","20,085642","Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",69
40,2026-08-24T01:20:00.000,379.5,"105,810799","20,065424","Cao tốc Mai Sơn - Quốc lộ 45, Xã Hà Long, Tỉnh Thanh Hóa",66
41,2026-08-24T01:22:00.000,378.1,"105,801720","20,045490","Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",72
42,2026-08-24T01:24:00.000,376.2,"105,791100","20,030891","Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",0
43,2026-08-24T01:26:00.000,377,"105,777809","20,012316","Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",66
44,2026-08-24T01:28:00.000,374.8,"105,769768","19,992962","Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",69
45,2026-08-24T01:30:00.000,372,"105,764717","19,974112","Cao tốc Mai Sơn - Quốc lộ 45, Xã Tống Sơn, Tỉnh Thanh Hóa",69
46,2026-08-24T01:32:00.000,372.9,"105,754654","19,955687","Cao tốc Mai Sơn - Quốc lộ 45, Xã Định Hòa, Tỉnh Thanh Hóa",72
47,2026-08-24T01:34:00.000,373.1,"105,744202","19,938206","Cao tốc Mai Sơn - Quốc lộ 45, Xã Định Hòa, Tỉnh Thanh Hóa",64
48,2026-08-24T01:36:00.000,373.1,"105,737022","19,920210","Cao tốc Mai Sơn - Quốc lộ 45, Xã Thiệu Quang, Tỉnh Thanh Hóa",64
49,2026-08-24T01:38:00.000,371.3,"105,734283","19,899990","Cao tốc Mai Sơn - Quốc lộ 45, Xã Thiệu Quang, Tỉnh Thanh Hóa",69
50,2026-08-24T01:40:00.000,369,"105,728500","19,881367","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Tiến, Tỉnh Thanh Hóa",62
51,2026-08-24T01:42:00.000,370.1,"105,721458","19,863728","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Tiến, Tỉnh Thanh Hóa",64
52,2026-08-24T01:44:00.000,369.1,"105,707130","19,849178","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Tiến, Tỉnh Thanh Hóa",64
53,2026-08-24T01:46:00.000,367.6,"105,696106","19,831884","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Tiến, Tỉnh Thanh Hóa",71
54,2026-08-24T01:48:00.000,367.2,"105,692703","19,811895","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",61
55,2026-08-24T01:50:00.000,371.6,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
56,2026-08-24T01:52:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
57,2026-08-24T01:55:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
58,2026-08-24T01:57:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
59,2026-08-24T01:59:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
60,2026-08-24T02:01:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
61,2026-08-24T02:03:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
62,2026-08-24T02:05:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
63,2026-08-24T02:07:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
64,2026-08-24T02:09:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
65,2026-08-24T02:11:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
66,2026-08-24T02:13:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
67,2026-08-24T02:14:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
68,2026-08-24T02:16:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
69,2026-08-24T02:18:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
70,2026-08-24T02:20:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
71,2026-08-24T02:22:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
72,2026-08-24T02:24:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
73,2026-08-24T02:26:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
74,2026-08-24T02:28:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
75,2026-08-24T02:30:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
76,2026-08-24T02:32:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
77,2026-08-24T02:34:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
78,2026-08-24T02:36:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
79,2026-08-24T02:38:00.000,364.1,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
80,2026-08-24T02:40:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
81,2026-08-24T02:42:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
82,2026-08-24T02:44:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
83,2026-08-24T02:46:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
84,2026-08-24T02:48:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
85,2026-08-24T02:50:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
86,2026-08-24T02:52:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
87,2026-08-24T02:54:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
88,2026-08-24T02:56:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
89,2026-08-24T02:58:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
90,2026-08-24T03:00:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
91,2026-08-24T03:02:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
92,2026-08-24T03:04:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
93,2026-08-24T03:06:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
94,2026-08-24T03:08:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
95,2026-08-24T03:10:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
96,2026-08-24T03:12:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
97,2026-08-24T03:14:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
98,2026-08-24T03:17:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
99,2026-08-24T03:19:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
100,2026-08-24T03:21:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
101,2026-08-24T03:23:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
102,2026-08-24T03:25:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
103,2026-08-24T03:27:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
104,2026-08-24T03:29:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
105,2026-08-24T03:31:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
106,2026-08-24T03:33:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
107,2026-08-24T03:35:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
108,2026-08-24T03:37:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
109,2026-08-24T03:39:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
110,2026-08-24T03:41:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
111,2026-08-24T03:43:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
112,2026-08-24T03:45:00.000,364,"105,690987","19,805965","Phường Đông Sơn, Tỉnh Thanh Hóa",0
113,2026-08-24T03:47:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
114,2026-08-24T03:49:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
115,2026-08-24T03:51:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
116,2026-08-24T03:53:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
117,2026-08-24T03:55:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
118,2026-08-24T03:57:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
119,2026-08-24T03:59:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
120,2026-08-24T04:01:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
121,2026-08-24T04:03:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
122,2026-08-24T04:05:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
123,2026-08-24T04:07:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
124,2026-08-24T04:09:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
125,2026-08-24T04:11:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
126,2026-08-24T04:13:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
127,2026-08-24T04:15:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
128,2026-08-24T04:16:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
129,2026-08-24T04:18:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
130,2026-08-24T04:20:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
131,2026-08-24T04:22:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
132,2026-08-24T04:24:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
133,2026-08-24T04:26:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
134,2026-08-24T04:28:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
135,2026-08-24T04:30:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
136,2026-08-24T04:32:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
137,2026-08-24T04:34:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
138,2026-08-24T04:36:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
139,2026-08-24T04:38:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
140,2026-08-24T04:40:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
141,2026-08-24T04:42:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
142,2026-08-24T04:44:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
143,2026-08-24T04:46:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
144,2026-08-24T04:48:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
145,2026-08-24T04:50:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
146,2026-08-24T04:52:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
147,2026-08-24T04:54:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
148,2026-08-24T04:56:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
149,2026-08-24T04:58:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
150,2026-08-24T05:00:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
151,2026-08-24T05:02:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
152,2026-08-24T05:04:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
153,2026-08-24T05:06:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
154,2026-08-24T05:08:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
155,2026-08-24T05:10:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
156,2026-08-24T05:12:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
157,2026-08-24T05:14:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
158,2026-08-24T05:16:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
159,2026-08-24T05:20:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
160,2026-08-24T05:22:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
161,2026-08-24T05:24:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
162,2026-08-24T05:26:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
163,2026-08-24T05:28:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
164,2026-08-24T05:30:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
165,2026-08-24T05:32:00.000,364.1,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
166,2026-08-24T05:34:00.000,364.1,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
167,2026-08-24T05:36:00.000,364.1,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
168,2026-08-24T05:38:00.000,364.1,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
169,2026-08-24T05:40:00.000,364,"105,691360","19,805798","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
170,2026-08-24T05:42:00.000,367.1,"105,691238","19,805115","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",0
171,2026-08-24T05:44:00.000,363.1,"105,688652","19,791702","Cao tốc Mai Sơn - Quốc lộ 45, Phường Đông Sơn, Tỉnh Thanh Hóa",64
172,2026-08-24T05:46:00.000,363.7,"105,682892","19,771755","Cao tốc Mai Sơn - Quốc lộ 45, Xã Đồng Tiến, Tỉnh Thanh Hóa",67
173,2026-08-24T05:48:00.000,363.7,"105,670937","19,753168","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Trung Chính, Tỉnh Thanh Hóa",73
174,2026-08-24T05:50:00.000,362.1,"105,664780","19,731823","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Trung Chính, Tỉnh Thanh Hóa",73
175,2026-08-24T05:52:00.000,361.6,"105,665863","19,710995","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Trung Chính, Tỉnh Thanh Hóa",74
176,2026-08-24T05:54:00.000,360.7,"105,667030","19,688419","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Thắng Lợi, Tỉnh Thanh Hóa",75
177,2026-08-24T05:56:00.000,359.7,"105,668213","19,665852","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Thắng Lợi, Tỉnh Thanh Hóa",74
178,2026-08-24T05:58:00.000,358.8,"105,673050","19,643791","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Nông Cống, Tỉnh Thanh Hóa",74
179,2026-08-24T06:00:00.000,357.6,"105,676689","19,621468","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Nông Cống, Tỉnh Thanh Hóa",74
180,2026-08-24T06:02:00.000,356.5,"105,669991","19,599796","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Thăng Bình, Tỉnh Thanh Hóa",76
181,2026-08-24T06:04:00.000,355.4,"105,665794","19,577564","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Thăng Bình, Tỉnh Thanh Hóa",75
182,2026-08-24T06:06:00.000,354,"105,659149","19,556555","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Công Chính, Tỉnh Thanh Hóa",75
183,2026-08-24T06:08:00.000,353.1,"105,657890","19,533978","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Công Chính, Tỉnh Thanh Hóa",76
184,2026-08-24T06:10:00.000,352.5,"105,653885","19,512472","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Công Chính, Tỉnh Thanh Hóa",74
185,2026-08-24T06:12:00.000,349.4,"105,660393","19,493998","Cao tốc Quốc lộ 45-Nghi Sơn, Xã Thanh Kỳ, Tỉnh Thanh Hóa",66
186,2026-08-24T06:14:00.000,348.5,"105,663460","19,473888","Cao tốc Quốc lộ 45-Nghi Sơn, Phường Trúc Lâm, Tỉnh Thanh Hóa",69
