VehicleID,Split,FuelTime,FuelLevel,DeltaFuel,AbsDeltaFuel,RollingStd12,Speed,GpsSpeedKmh,flat_jitter_threshold,spike_threshold,event_threshold,Label,future3_median,prev_fuel,Label_Legacy
Car 1,train,2025-11-26 22:40:03.000003,158.3,6.200000000000017,6.200000000000017,2.6675519363891183,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,158.9,152.1,UNKNOWN
Car 1,train,2025-11-27 12:15:42.999995,291.8,4.0,4.0,1.1452801695072985,7.0,2.0589035768158896,0.9573,3.8292,11.168500000000002,UNKNOWN,286.3,287.8,UNKNOWN
Car 1,train,2025-11-27 18:10:03.000003,210.6,-4.200000000000017,4.200000000000017,2.25751830311271,0.0,0.5002256493866202,0.9573,3.8292,11.168500000000002,UNKNOWN,208.3,214.8,UNKNOWN
Car 1,train,2025-11-29 03:05:13.000002,92.1,9.0,9.0,2.613891840829601,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,92.5,83.1,UNKNOWN
Car 1,train,2025-11-29 07:55:13.000002,75.7,8.600000000000009,8.600000000000009,2.4489652009686784,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,270.3,67.1,UNKNOWN
Car 1,train,2025-11-29 08:05:12.999999,270.3,5.100000000000023,5.100000000000023,73.74464198992509,0.0,0.2320245381492291,0.9573,3.8292,11.168500000000002,UNKNOWN,270.3,265.2,UNKNOWN
Car 1,train,2025-11-30 04:55:51.000001,156.7,-16.700000000000017,16.700000000000017,4.7611856599894224,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,172.2,173.4,UNKNOWN
Car 1,train,2025-11-30 05:00:50.999999,166.4,9.700000000000017,9.700000000000017,5.010177142576898,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,172.2,156.7,UNKNOWN
Car 1,train,2025-11-30 05:05:50.999997,172.7,6.299999999999983,6.299999999999983,4.959138590073438,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,162.4,166.4,UNKNOWN
Car 1,train,2025-11-30 05:15:51.000002,162.4,-9.799999999999983,9.799999999999983,5.449942660248822,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,159.0,172.2,UNKNOWN
Car 1,train,2025-11-30 05:55:51.000004,166.3,10.300000000000011,10.300000000000011,5.689531078119607,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,165.8,156.0,UNKNOWN
Car 1,train,2025-11-30 08:05:50.999997,173.4,8.5,8.5,2.42813371405558,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,169.0,164.9,UNKNOWN
Car 1,train,2025-11-30 08:15:51.000002,169.0,10.0,10.0,3.215964949366763,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,173.8,159.0,UNKNOWN
Car 1,train,2025-11-30 08:55:51.000004,169.0,-4.800000000000011,4.800000000000011,4.458138625031754,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,170.7,173.8,UNKNOWN
Car 1,train,2025-12-03 23:45:42.999998,217.4,5.400000000000006,5.400000000000006,2.0447086181980385,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,218.0,212.0,UNKNOWN
Car 1,train,2025-12-07 10:25:43.000003,101.6,8.699999999999989,8.699999999999989,2.93437481511063,0.0,2.697771064430356,0.9573,3.8292,11.168500000000002,UNKNOWN,243.3,92.9,UNKNOWN
Car 1,train,2025-12-09 11:36:11.999998,168.6,-4.400000000000006,4.400000000000006,5.210406254154594,0.0,6.285398519399798,0.9573,3.8292,11.168500000000002,UNKNOWN,166.0,173.0,UNKNOWN
Car 1,train,2025-12-09 20:35:05.999997,125.0,125.0,125.0,34.766661673058124,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,125.2,0.0,UNKNOWN
Car 1,train,2025-12-10 08:30:15.000002,103.9,-6.799999999999997,6.799999999999997,4.0592401450955755,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,109.4,110.7,UNKNOWN
Car 1,train,2025-12-10 08:35:15,109.1,5.199999999999989,5.199999999999989,4.214352131572406,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,109.8,103.9,UNKNOWN
Car 1,train,2025-12-10 12:15:23.000003,244.9,5.400000000000006,5.400000000000006,3.146812761439034,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,248.3,239.5,UNKNOWN
Car 1,train,2025-12-10 12:20:23,249.3,4.400000000000006,4.400000000000006,2.9784876848644,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,248.3,244.9,UNKNOWN
Car 1,train,2025-12-10 16:10:22.999999,232.4,-4.199999999999989,4.199999999999989,2.4817528527680235,0.0,0.09352073790149788,0.9573,3.8292,11.168500000000002,UNKNOWN,235.3,236.6,UNKNOWN
